Time
0
18.264
18.958
63.194
63.694
75.181
75.806
116
116.235
116.471
116.618
131.971
132.088
136.21
136.353
139.63
139.912
141.971
142.559
143.324
144.618
148.147
148.382
152.412
152.882
155.5
155.676
157.529
157.593
164.43
164.489
165.61
165.951
166.7
166.98
172.33
172.536
176.97
177.94
180.643
180.738
183.821
185.143
188.19
188.369
188.964
189.036
197.99
198.423
241.58
241.731
610.269
610.423
727.54
728.769
733.346
733.538
737.2
737.615
741.31
741.577
753.192
753.538
755.93
756.269
757.39
757.577
762.423
762.577
763.97
764.115
766.09
766.308
767.39
767.5
771.941
772.029
772.65
772.765
773.235
773.735
774.21
774.412
777.088
777.382
790.294
790.441
791.912
792.412
802.18
802.353
802.941
803.118
806.382
806.765
814.98
815.971
816.647
816.971
817.294
817.735
823.59
824.559
830.324
831.059
831.62
832.118
832.69
833.206
835.42
835.794
836.53
837.176
849.706
849.764
850.39
850.528
852.583
852.778
853.736
853.875
857.292
857.444
860.63
861.208
862.764
863.458
864.52
864.875
869.181
870.419
883.31
884.093
885.767
885.93
893.186
894.186
896.33
896.651
904.86
905.651
909.419
909.558
1066.87
1067.2
1089.667
1089.967
1122.91
1123.2
1146.2
1146.367
1209.88
1210.033
1215.567
1216.767
1218.233
1218.533
1220.033
1220.667
1225.27
1227.833
1232.61
1233.2
1243.71
1244.267
1246.6
1247.333
1254.41
1254.833
1255.933
1256.033
1256.767
1256.933
1266.54
1267.067
1271.667
1272.367
1273.567
1273.7
1274.5
1274.667
1275.84
1276.033
1304.167
1304.267
1319
1319.567
1342.567
1342.933
1349.5
1349.767
1362.2
1362.333
1366.84
1367.167
1370.94
1371.067
1378.067
1378.467
1391.34
1391.467
1401.833
1401.967
1402.67
1402.767
1408.6
1408.967
1414.567
1415.067
1460.34
1460.7
1467.033
1467.5
1495.4
1495.9
1496.767
1497.3
1501.033
1501.467
1523.433
1523.6
1564.667
1564.9
1577.94
1578.4
1610.07
1610.133
1670.1
1670.7
1802.64
