Time,Eye contact,Synchrony shift,Section
00:07:15:260,0,0,part8
00:07:15:280,0,0,part8
00:07:15:300,0,0,part8
00:07:15:320,0,0,part8
00:07:15:340,0,0,part8
00:07:15:360,0,0,part8
00:07:15:380,0,0,part8
00:07:15:400,0,0,part8
00:07:15:420,0,0,part8
00:07:15:440,0,0,part8
00:07:15:460,0,0,part8
00:07:15:480,0,0,part8
00:07:15:500,0,0,part8
00:07:15:520,0,0,part8
00:07:15:540,0,0,part8
00:07:15:560,0,0,part8
00:07:15:580,0,0,part8
00:07:15:600,0,0,part8
00:07:15:620,0,0,part8
00:07:15:640,0,0,part8
00:07:15:660,0,0,part8
00:07:15:680,0,0,part8
00:07:15:700,0,0,part8
00:07:15:720,0,0,part8
00:07:15:740,0,0,part8
00:07:15:760,0,0,part8
00:07:15:780,0,0,part8
00:07:15:800,0,0,part8
00:07:15:820,0,0,part8
00:07:15:840,0,0,part8
00:07:15:860,0,0,part8
00:07:15:880,0,0,part8
00:07:15:900,0,0,part8
00:07:15:920,0,0,part8
00:07:15:940,0,0,part8
00:07:15:960,0,0,part8
00:07:15:980,0,0,part8
00:07:16:000,0,0,part8
00:07:16:020,0,0,part8
00:07:16:040,0,0,part8
00:07:16:060,0,0,part8
00:07:16:080,0,0,part8
00:07:16:100,0,0,part8
00:07:16:120,0,0,part8
00:07:16:140,0,0,part8
00:07:16:160,0,0,part8
00:07:16:180,0,0,part8
00:07:16:200,0,0,part8
00:07:16:220,0,0,part8
00:07:16:240,0,0,part8
00:07:16:260,0,0,part8
00:07:16:280,0,0,part8
00:07:16:300,0,0,part8
00:07:16:320,0,0,part8
00:07:16:340,0,0,part8
00:07:16:360,0,0,part8
00:07:16:380,0,0,part8
00:07:16:400,0,0,part8
00:07:16:420,0,0,part8
00:07:16:440,0,0,part8
00:07:16:460,0,0,part8
00:07:16:480,0,0,part8
00:07:16:500,0,0,part8
00:07:16:520,0,0,part8
00:07:16:540,0,0,part8
00:07:16:560,0,0,part8
00:07:16:580,0,0,part8
00:07:16:600,0,0,part8
00:07:16:620,0,0,part8
00:07:16:640,0,0,part8
00:07:16:660,0,0,part8
00:07:16:680,0,0,part8
00:07:16:700,0,0,part8
00:07:16:720,0,0,part8
00:07:16:740,0,0,part8
00:07:16:760,0,0,part8
00:07:16:780,0,0,part8
00:07:16:800,0,0,part8
00:07:16:820,0,0,part8
00:07:16:840,0,0,part8
00:07:16:860,0,0,part8
00:07:16:880,0,0,part8
00:07:16:900,0,0,part8
00:07:16:920,0,0,part8
00:07:16:940,0,0,part8
00:07:16:960,0,0,part8
00:07:16:980,0,0,part8
00:07:17:000,0,0,part8
00:07:17:020,0,0,part8
00:07:17:040,0,0,part8
00:07:17:060,0,0,part8
00:07:17:080,0,0,part8
00:07:17:100,0,0,part8
00:07:17:120,0,0,part8
00:07:17:140,0,0,part8
00:07:17:160,0,0,part8
00:07:17:180,0,0,part8
00:07:17:200,0,0,part8
00:07:17:220,0,0,part8
00:07:17:240,0,0,part8
00:07:17:260,0,0,part8
00:07:17:280,0,0,part8
00:07:17:300,0,0,part8
00:07:17:320,0,0,part8
00:07:17:340,0,0,part8
00:07:17:360,0,0,part8
00:07:17:380,0,0,part8
00:07:17:400,0,0,part8
00:07:17:420,0,0,part8
00:07:17:440,0,0,part8
00:07:17:460,0,0,part8
00:07:17:480,0,0,part8
00:07:17:500,0,0,part8
00:07:17:520,0,0,part8
00:07:17:540,0,0,part8
00:07:17:560,0,0,part8
00:07:17:580,0,0,part8
00:07:17:600,0,0,part8
00:07:17:620,0,0,part8
00:07:17:640,0,0,part8
00:07:17:660,0,0,part8
00:07:17:680,0,0,part8
00:07:17:700,0,0,part8
00:07:17:720,0,0,part8
00:07:17:740,0,0,part8
00:07:17:760,0,0,part8
00:07:17:780,0,0,part8
00:07:17:800,0,0,part8
00:07:17:820,0,0,part8
00:07:17:840,0,0,part8
00:07:17:860,0,0,part8
00:07:17:880,0,0,part8
00:07:17:900,0,0,part8
00:07:17:920,0,0,part8
00:07:17:940,0,0,part8
00:07:17:960,0,0,part8
00:07:17:980,0,0,part8
00:07:18:000,0,0,part8
00:07:18:020,0,0,part8
00:07:18:040,0,0,part8
00:07:18:060,0,0,part8
00:07:18:080,0,0,part8
00:07:18:100,0,0,part8
00:07:18:120,0,0,part8
00:07:18:140,0,0,part8
00:07:18:160,0,0,part8
00:07:18:180,0,0,part8
00:07:18:200,0,0,part8
00:07:18:220,0,0,part8
00:07:18:240,0,0,part8
00:07:18:260,0,0,part8
00:07:18:280,0,0,part8
00:07:18:300,0,0,part8
00:07:18:320,0,0,part8
00:07:18:340,0,0,part8
00:07:18:360,0,0,part8
00:07:18:380,0,0,part8
00:07:18:400,0,0,part8
00:07:18:420,0,0,part8
00:07:18:440,0,0,part8
00:07:18:460,0,0,part8
00:07:18:480,0,0,part8
00:07:18:500,0,0,part8
00:07:18:520,0,0,part8
00:07:18:540,0,0,part8
00:07:18:560,0,0,part8
00:07:18:580,0,0,part8
00:07:18:600,0,0,part8
00:07:18:620,0,0,part8
00:07:18:640,0,0,part8
00:07:18:660,0,0,part8
00:07:18:680,0,0,part8
00:07:18:700,0,0,part8
00:07:18:720,0,0,part8
00:07:18:740,0,0,part8
00:07:18:760,0,0,part8
00:07:18:780,0,0,part8
00:07:18:800,0,0,part8
00:07:18:820,0,0,part8
00:07:18:840,0,0,part8
00:07:18:860,0,0,part8
00:07:18:880,0,0,part8
00:07:18:900,0,0,part8
00:07:18:920,0,0,part8
00:07:18:940,0,0,part8
00:07:18:960,0,0,part8
00:07:18:980,0,0,part8
00:07:19:000,0,0,part8
00:07:19:020,0,0,part8
00:07:19:040,0,0,part8
00:07:19:060,0,0,part8
00:07:19:080,0,0,part8
00:07:19:100,0,0,part8
00:07:19:120,0,0,part8
00:07:19:140,0,0,part8
00:07:19:160,0,0,part8
00:07:19:180,0,0,part8
00:07:19:200,0,0,part8
00:07:19:220,0,0,part8
00:07:19:240,0,0,part8
00:07:19:260,0,0,part8
00:07:19:280,0,0,part8
00:07:19:300,0,0,part8
00:07:19:320,0,0,part8
00:07:19:340,0,0,part8
00:07:19:360,0,0,part8
00:07:19:380,0,0,part8
00:07:19:400,0,0,part8
00:07:19:420,0,0,part8
00:07:19:440,0,0,part8
00:07:19:460,0,0,part8
00:07:19:480,0,0,part8
00:07:19:500,0,0,part8
00:07:19:520,0,0,part8
00:07:19:540,0,0,part8
00:07:19:560,0,0,part8
00:07:19:580,0,0,part8
00:07:19:600,0,0,part8
00:07:19:620,0,0,part8
00:07:19:640,0,0,part8
00:07:19:660,0,0,part8
00:07:19:680,0,0,part8
00:07:19:700,0,0,part8
00:07:19:720,0,0,part8
00:07:19:740,0,0,part8
00:07:19:760,0,0,part8
00:07:19:780,0,0,part8
00:07:19:800,0,0,part8
00:07:19:820,0,0,part8
00:07:19:840,0,0,part8
00:07:19:860,0,0,part8
00:07:19:880,0,0,part8
00:07:19:900,0,0,part8
00:07:19:920,0,0,part8
00:07:19:940,0,0,part8
00:07:19:960,0,0,part8
00:07:19:980,0,0,part8
00:07:20:000,0,0,part8
00:07:20:020,0,0,part8
00:07:20:040,0,0,part8
00:07:20:060,0,0,part8
00:07:20:080,0,0,part8
00:07:20:100,0,0,part8
00:07:20:120,0,0,part8
00:07:20:140,0,0,part8
00:07:20:160,0,0,part8
00:07:20:180,0,0,part8
00:07:20:200,0,0,part8
00:07:20:220,0,0,part8
00:07:20:240,0,0,part8
00:07:20:260,0,0,part8
00:07:20:280,0,0,part8
00:07:20:300,0,0,part8
00:07:20:320,0,0,part8
00:07:20:340,0,0,part8
00:07:20:360,0,0,part8
00:07:20:380,0,0,part8
00:07:20:400,0,0,part8
00:07:20:420,0,0,part8
00:07:20:440,0,0,part8
00:07:20:460,0,0,part8
00:07:20:480,0,0,part8
00:07:20:500,0,0,part8
00:07:20:520,0,0,part8
00:07:20:540,0,0,part8
00:07:20:560,0,0,part8
00:07:20:580,0,0,part8
00:07:20:600,0,0,part8
00:07:20:620,0,0,part8
00:07:20:640,0,0,part8
00:07:20:660,0,0,part8
00:07:20:680,0,0,part8
00:07:20:700,0,0,part8
00:07:20:720,0,0,part8
00:07:20:740,0,0,part8
00:07:20:760,0,0,part8
00:07:20:780,0,0,part8
00:07:20:800,0,0,part8
00:07:20:820,0,0,part8
00:07:20:840,0,0,part8
00:07:20:860,0,0,part8
00:07:20:880,0,0,part8
00:07:20:900,0,0,part8
00:07:20:920,0,0,part8
00:07:20:940,0,0,part8
00:07:20:960,0,0,part8
00:07:20:980,0,0,part8
00:07:21:000,0,0,part8
00:07:21:020,0,0,part8
00:07:21:040,0,0,part8
00:07:21:060,0,0,part8
00:07:21:080,0,0,part8
00:07:21:100,0,0,part8
00:07:21:120,0,0,part8
00:07:21:140,0,0,part8
00:07:21:160,0,0,part8
00:07:21:180,0,0,part8
00:07:21:200,0,0,part8
00:07:21:220,0,0,part8
00:07:21:240,0,0,part8
00:07:21:260,0,0,part8
00:07:21:280,0,0,part8
00:07:21:300,0,0,part8
00:07:21:320,0,0,part8
00:07:21:340,0,0,part8
00:07:21:360,0,0,part8
00:07:21:380,0,0,part8
00:07:21:400,0,0,part8
00:07:21:420,0,0,part8
00:07:21:440,0,0,part8
00:07:21:460,0,0,part8
00:07:21:480,0,0,part8
00:07:21:500,0,0,part8
00:07:21:520,0,0,part8
00:07:21:540,0,0,part8
00:07:21:560,0,0,part8
00:07:21:580,0,0,part8
00:07:21:600,0,0,part8
00:07:21:620,0,0,part8
00:07:21:640,0,0,part8
00:07:21:660,0,0,part8
00:07:21:680,0,0,part8
00:07:21:700,0,0,part8
00:07:21:720,0,0,part8
00:07:21:740,0,0,part8
00:07:21:760,0,0,part8
00:07:21:780,0,0,part8
00:07:21:800,0,0,part8
00:07:21:820,0,0,part8
00:07:21:840,0,0,part8
00:07:21:860,0,0,part8
00:07:21:880,0,0,part8
00:07:21:900,0,0,part8
00:07:21:920,0,0,part8
00:07:21:940,0,0,part8
00:07:21:960,0,0,part8
00:07:21:980,0,0,part8
00:07:22:000,0,0,part8
00:07:22:020,0,0,part8
00:07:22:040,0,0,part8
00:07:22:060,0,0,part8
00:07:22:080,0,0,part8
00:07:22:100,0,0,part8
00:07:22:120,0,0,part8
00:07:22:140,0,0,part8
00:07:22:160,0,0,part8
00:07:22:180,0,0,part8
00:07:22:200,0,0,part8
00:07:22:220,0,0,part8
00:07:22:240,0,0,part8
00:07:22:260,0,0,part8
00:07:22:280,0,0,part8
00:07:22:300,0,0,part8
00:07:22:320,0,0,part8
00:07:22:340,0,0,part8
00:07:22:360,0,0,part8
00:07:22:380,0,0,part8
00:07:22:400,0,0,part8
00:07:22:420,0,0,part8
00:07:22:440,0,0,part8
00:07:22:460,0,0,part8
00:07:22:480,0,0,part8
00:07:22:500,0,0,part8
00:07:22:520,0,0,part8
00:07:22:540,0,0,part8
00:07:22:560,0,0,part8
00:07:22:580,0,0,part8
00:07:22:600,0,0,part8
00:07:22:620,0,0,part8
00:07:22:640,0,0,part8
00:07:22:660,0,0,part8
00:07:22:680,0,0,part8
00:07:22:700,0,0,part8
00:07:22:720,0,0,part8
00:07:22:740,0,0,part8
00:07:22:760,0,0,part8
00:07:22:780,0,0,part8
00:07:22:800,0,0,part8
00:07:22:820,0,0,part8
00:07:22:840,0,0,part8
00:07:22:860,0,0,part8
00:07:22:880,0,0,part8
00:07:22:900,0,0,part8
00:07:22:920,0,0,part8
00:07:22:940,0,0,part8
00:07:22:960,0,0,part8
00:07:22:980,0,0,part8
00:07:23:000,0,0,part8
00:07:23:020,0,0,part8
00:07:23:040,0,0,part8
00:07:23:060,0,0,part8
00:07:23:080,0,0,part8
00:07:23:100,0,0,part8
00:07:23:120,0,0,part8
00:07:23:140,0,0,part8
00:07:23:160,0,0,part8
00:07:23:180,0,0,part8
00:07:23:200,0,0,part8
00:07:23:220,0,0,part8
00:07:23:240,0,0,part8
00:07:23:260,0,0,part8
00:07:23:280,0,0,part8
00:07:23:300,0,0,part8
00:07:23:320,0,0,part8
00:07:23:340,0,0,part8
00:07:23:360,0,0,part8
00:07:23:380,0,0,part8
00:07:23:400,0,0,part8
00:07:23:420,0,0,part8
00:07:23:440,0,0,part8
00:07:23:460,0,0,part8
00:07:23:480,0,0,part8
00:07:23:500,0,0,part8
00:07:23:520,0,0,part8
00:07:23:540,0,0,part8
00:07:23:560,0,0,part8
00:07:23:580,0,0,part8
00:07:23:600,0,0,part8
00:07:23:620,0,0,part8
00:07:23:640,0,0,part8
00:07:23:660,0,0,part8
00:07:23:680,0,0,part8
00:07:23:700,0,0,part8
00:07:23:720,0,0,part8
00:07:23:740,0,0,part8
00:07:23:760,0,0,part8
00:07:23:780,0,0,part8
00:07:23:800,0,0,part8
00:07:23:820,0,0,part8
00:07:23:840,0,0,part8
00:07:23:860,0,0,part8
00:07:23:880,0,0,part8
00:07:23:900,0,0,part8
00:07:23:920,0,0,part8
00:07:23:940,0,0,part8
00:07:23:960,0,0,part8
00:07:23:980,0,0,part8
00:07:24:000,0,0,part8
00:07:24:020,0,0,part8
00:07:24:040,0,0,part8
00:07:24:060,0,0,part8
00:07:24:080,0,0,part8
00:07:24:100,0,0,part8
00:07:24:120,0,0,part8
00:07:24:140,0,0,part8
00:07:24:160,0,0,part8
00:07:24:180,0,0,part8
00:07:24:200,0,0,part8
00:07:24:220,0,0,part8
00:07:24:240,0,0,part8
00:07:24:260,0,0,part8
00:07:24:280,0,0,part8
00:07:24:300,0,0,part8
00:07:24:320,0,0,part8
00:07:24:340,0,0,part8
00:07:24:360,0,0,part8
00:07:24:380,0,0,part8
00:07:24:400,0,0,part8
00:07:24:420,0,0,part8
00:07:24:440,0,0,part8
00:07:24:460,0,0,part8
00:07:24:480,0,0,part8
00:07:24:500,0,0,part8
00:07:24:520,0,0,part8
00:07:24:540,0,0,part8
00:07:24:560,0,0,part8
00:07:24:580,0,0,part8
00:07:24:600,0,0,part8
00:07:24:620,0,0,part8
00:07:24:640,0,0,part8
00:07:24:660,0,0,part8
00:07:24:680,0,0,part8
00:07:24:700,0,0,part8
00:07:24:720,0,0,part8
00:07:24:740,0,0,part8
00:07:24:760,0,0,part8
00:07:24:780,0,0,part8
00:07:24:800,0,0,part8
00:07:24:820,0,0,part8
00:07:24:840,0,0,part8
00:07:24:860,0,0,part8
00:07:24:880,0,0,part8
00:07:24:900,0,0,part8
00:07:24:920,0,0,part8
00:07:24:940,0,0,part8
00:07:24:960,0,0,part8
00:07:24:980,0,0,part8
00:07:25:000,0,0,part8
00:07:25:020,0,0,part8
00:07:25:040,0,0,part8
00:07:25:060,0,0,part8
00:07:25:080,0,0,part8
00:07:25:100,0,0,part8
00:07:25:120,0,0,part8
00:07:25:140,0,0,part8
00:07:25:160,0,0,part8
00:07:25:180,0,0,part8
00:07:25:200,0,0,part8
00:07:25:220,0,0,part8
00:07:25:240,0,0,part8
00:07:25:260,0,0,part8
00:07:25:280,0,0,part8
00:07:25:300,0,0,part8
00:07:25:320,0,0,part8
00:07:25:340,0,0,part8
00:07:25:360,0,0,part8
00:07:25:380,0,0,part8
00:07:25:400,0,0,part8
00:07:25:420,0,0,part8
00:07:25:440,0,0,part8
00:07:25:460,0,0,part8
00:07:25:480,0,0,part8
00:07:25:500,0,0,part8
00:07:25:520,0,0,part8
00:07:25:540,0,0,part8
00:07:25:560,0,0,part8
00:07:25:580,0,0,part8
00:07:25:600,0,0,part8
00:07:25:620,0,0,part8
00:07:25:640,0,0,part8
00:07:25:660,0,0,part8
00:07:25:680,0,0,part8
00:07:25:700,0,0,part8
00:07:25:720,0,0,part8
00:07:25:740,0,0,part8
00:07:25:760,0,0,part8
00:07:25:780,0,0,part8
00:07:25:800,0,0,part8
00:07:25:820,0,0,part8
00:07:25:840,0,0,part8
00:07:25:860,0,0,part8
00:07:25:880,0,0,part8
00:07:25:900,0,0,part8
00:07:25:920,0,0,part8
00:07:25:940,0,0,part8
00:07:25:960,0,0,part8
00:07:25:980,0,0,part8
00:07:26:000,0,0,part8
00:07:26:020,0,0,part8
00:07:26:040,0,0,part8
00:07:26:060,0,0,part8
00:07:26:080,0,0,part8
00:07:26:100,0,0,part8
00:07:26:120,0,0,part8
00:07:26:140,0,0,part8
00:07:26:160,0,0,part8
00:07:26:180,0,0,part8
00:07:26:200,0,0,part8
00:07:26:220,0,0,part8
00:07:26:240,0,0,part8
00:07:26:260,0,0,part8
00:07:26:280,0,0,part8
00:07:26:300,0,0,part8
00:07:26:320,0,0,part8
00:07:26:340,0,0,part8
00:07:26:360,0,0,part8
00:07:26:380,0,0,part8
00:07:26:400,0,0,part8
00:07:26:420,0,0,part8
00:07:26:440,0,0,part8
00:07:26:460,0,0,part8
00:07:26:480,0,0,part8
00:07:26:500,0,0,part8
00:07:26:520,0,0,part8
00:07:26:540,0,0,part8
00:07:26:560,0,0,part8
00:07:26:580,0,0,part8
00:07:26:600,0,0,part8
00:07:26:620,0,0,part8
00:07:26:640,0,0,part8
00:07:26:660,0,0,part8
00:07:26:680,0,0,part8
00:07:26:700,0,0,part8
00:07:26:720,0,0,part8
00:07:26:740,0,0,part8
00:07:26:760,0,0,part8
00:07:26:780,0,0,part8
00:07:26:800,0,0,part8
00:07:26:820,0,0,part8
00:07:26:840,0,0,part8
00:07:26:860,0,0,part8
00:07:26:880,0,0,part8
00:07:26:900,0,0,part8
00:07:26:920,0,0,part8
00:07:26:940,0,0,part8
00:07:26:960,0,0,part8
00:07:26:980,0,0,part8
00:07:27:000,0,0,part8
00:07:27:020,0,0,part8
00:07:27:040,0,0,part8
00:07:27:060,0,0,part8
00:07:27:080,0,0,part8
00:07:27:100,0,0,part8
00:07:27:120,0,0,part8
00:07:27:140,0,0,part8
00:07:27:160,0,0,part8
00:07:27:180,0,0,part8
00:07:27:200,0,0,part8
00:07:27:220,0,0,part8
00:07:27:240,0,0,part8
00:07:27:260,0,0,part8
00:07:27:280,0,0,part8
00:07:27:300,0,0,part8
00:07:27:320,0,0,part8
00:07:27:340,0,0,part8
00:07:27:360,0,0,part8
00:07:27:380,0,0,part8
00:07:27:400,0,0,part8
00:07:27:420,0,0,part8
00:07:27:440,0,0,part8
00:07:27:460,0,0,part8
00:07:27:480,0,0,part8
00:07:27:500,0,0,part8
00:07:27:520,0,0,part8
00:07:27:540,0,0,part8
00:07:27:560,0,0,part8
00:07:27:580,0,0,part8
00:07:27:600,0,0,part8
00:07:27:620,0,0,part8
00:07:27:640,0,0,part8
00:07:27:660,0,0,part8
00:07:27:680,0,0,part8
00:07:27:700,0,0,part8
00:07:27:720,0,0,part8
00:07:27:740,0,0,part8
00:07:27:760,0,0,part8
00:07:27:780,0,0,part8
00:07:27:800,0,0,part8
00:07:27:820,0,0,part8
00:07:27:840,0,0,part8
00:07:27:860,0,0,part8
00:07:27:880,0,0,part8
00:07:27:900,0,0,part8
00:07:27:920,0,0,part8
00:07:27:940,0,0,part8
00:07:27:960,0,0,part8
00:07:27:980,0,0,part8
00:07:28:000,0,0,part8
00:07:28:020,0,0,part8
00:07:28:040,0,0,part8
00:07:28:060,0,0,part8
00:07:28:080,0,0,part8
00:07:28:100,0,0,part8
00:07:28:120,0,0,part8
00:07:28:140,0,0,part8
00:07:28:160,0,0,part8
00:07:28:180,0,0,part8
00:07:28:200,0,0,part8
00:07:28:220,0,0,part8
00:07:28:240,0,0,part8
00:07:28:260,0,0,part8
00:07:28:280,0,0,part8
00:07:28:300,0,0,part8
00:07:28:320,0,0,part8
00:07:28:340,0,0,part8
00:07:28:360,0,0,part8
00:07:28:380,0,0,part8
00:07:28:400,0,0,part8
00:07:28:420,0,0,part8
00:07:28:440,0,0,part8
00:07:28:460,0,0,part8
00:07:28:480,0,0,part8
00:07:28:500,0,0,part8
00:07:28:520,0,0,part8
00:07:28:540,0,0,part8
00:07:28:560,0,0,part8
00:07:28:580,0,0,part8
00:07:28:600,0,0,part8
00:07:28:620,0,0,part8
00:07:28:640,0,0,part8
00:07:28:660,0,0,part8
00:07:28:680,0,0,part8
00:07:28:700,0,0,part8
00:07:28:720,0,0,part8
00:07:28:740,0,0,part8
00:07:28:760,0,0,part8
00:07:28:780,0,0,part8
00:07:28:800,0,0,part8
00:07:28:820,0,0,part8
00:07:28:840,0,0,part8
00:07:28:860,0,0,part8
00:07:28:880,0,0,part8
00:07:28:900,0,0,part8
00:07:28:920,0,0,part8
00:07:28:940,0,0,part8
00:07:28:960,0,0,part8
00:07:28:980,0,0,part8
00:07:29:000,0,0,part8
00:07:29:020,0,0,part8
00:07:29:040,0,0,part8
00:07:29:060,0,0,part8
00:07:29:080,0,0,part8
00:07:29:100,0,0,part8
00:07:29:120,0,0,part8
00:07:29:140,0,0,part8
00:07:29:160,0,0,part8
00:07:29:180,0,0,part8
00:07:29:200,0,0,part8
00:07:29:220,0,0,part8
00:07:29:240,0,0,part8
00:07:29:260,0,0,part8
00:07:29:280,0,0,part8
00:07:29:300,0,0,part8
00:07:29:320,0,0,part8
00:07:29:340,0,0,part8
00:07:29:360,0,0,part8
00:07:29:380,0,0,part8
00:07:29:400,0,0,part8
00:07:29:420,0,0,part8
00:07:29:440,0,0,part8
00:07:29:460,0,0,part8
00:07:29:480,0,0,part8
00:07:29:500,0,0,part8
00:07:29:520,0,0,part8
00:07:29:540,0,0,part8
00:07:29:560,0,0,part8
00:07:29:580,0,0,part8
00:07:29:600,0,0,part8
00:07:29:620,0,0,part8
00:07:29:640,0,0,part8
00:07:29:660,0,0,part8
00:07:29:680,0,0,part8
00:07:29:700,0,0,part8
00:07:29:720,0,0,part8
00:07:29:740,0,0,part8
00:07:29:760,0,0,part8
00:07:29:780,0,0,part8
00:07:29:800,0,0,part8
00:07:29:820,0,0,part8
00:07:29:840,0,0,part8
00:07:29:860,0,0,part8
00:07:29:880,0,0,part8
00:07:29:900,0,0,part8
00:07:29:920,0,0,part8
00:07:29:940,0,0,part8
00:07:29:960,0,0,part8
00:07:29:980,0,0,part8
00:07:30:000,0,0,part8
00:07:30:020,0,0,part8
00:07:30:040,0,0,part8
00:07:30:060,0,0,part8
00:07:30:080,0,0,part8
00:07:30:100,0,0,part8
00:07:30:120,0,0,part8
00:07:30:140,0,0,part8
00:07:30:160,0,0,part8
00:07:30:180,0,0,part8
00:07:30:200,0,0,part8
00:07:30:220,0,0,part8
00:07:30:240,0,0,part8
00:07:30:260,0,0,part8
00:07:30:280,0,0,part8
00:07:30:300,0,0,part8
00:07:30:320,0,0,part8
00:07:30:340,0,0,part8
00:07:30:360,0,0,part8
00:07:30:380,0,0,part8
00:07:30:400,0,0,part8
00:07:30:420,0,0,part8
00:07:30:440,0,0,part8
00:07:30:460,0,0,part8
00:07:30:480,0,0,part8
00:07:30:500,0,0,part8
00:07:30:520,0,0,part8
00:07:30:540,0,0,part8
00:07:30:560,0,0,part8
00:07:30:580,0,0,part8
00:07:30:600,0,0,part8
00:07:30:620,0,0,part8
00:07:30:640,0,0,part8
00:07:30:660,0,0,part8
00:07:30:680,0,0,part8
00:07:30:700,0,0,part8
00:07:30:720,0,0,part8
00:07:30:740,0,0,part8
00:07:30:760,0,0,part8
00:07:30:780,0,0,part8
00:07:30:800,0,0,part8
00:07:30:820,0,0,part8
00:07:30:840,0,0,part8
00:07:30:860,0,0,part8
00:07:30:880,0,0,part8
00:07:30:900,0,0,part8
00:07:30:920,0,0,part8
00:07:30:940,0,0,part8
00:07:30:960,0,0,part8
00:07:30:980,0,0,part8
00:07:31:000,0,0,part8
00:07:31:020,0,0,part8
00:07:31:040,0,0,part8
00:07:31:060,0,0,part8
00:07:31:080,0,0,part8
00:07:31:100,0,0,part8
00:07:31:120,0,0,part8
00:07:31:140,0,0,part8
00:07:31:160,0,0,part8
00:07:31:180,0,0,part8
00:07:31:200,0,0,part8
00:07:31:220,0,0,part8
00:07:31:240,0,0,part8
00:07:31:260,0,0,part8
00:07:31:280,0,0,part8
00:07:31:300,0,0,part8
00:07:31:320,0,0,part8
00:07:31:340,0,0,part8
00:07:31:360,0,0,part8
00:07:31:380,0,0,part8
00:07:31:400,0,0,part8
00:07:31:420,0,0,part8
00:07:31:440,0,0,part8
00:07:31:460,0,0,part8
00:07:31:480,0,0,part8
00:07:31:500,0,0,part8
00:07:31:520,0,0,part8
00:07:31:540,0,0,part8
00:07:31:560,0,0,part8
00:07:31:580,0,0,part8
00:07:31:600,0,0,part8
00:07:31:620,0,0,part8
00:07:31:640,0,0,part8
00:07:31:660,0,0,part8
00:07:31:680,0,0,part8
00:07:31:700,0,0,part8
00:07:31:720,0,0,part8
00:07:31:740,0,0,part8
00:07:31:760,0,0,part8
00:07:31:780,0,0,part8
00:07:31:800,0,0,part8
00:07:31:820,0,0,part8
00:07:31:840,0,0,part8
00:07:31:860,0,0,part8
00:07:31:880,0,0,part8
00:07:31:900,0,0,part8
00:07:31:920,0,0,part8
00:07:31:940,0,0,part8
00:07:31:960,0,0,part8
00:07:31:980,0,0,part8
00:07:32:000,0,0,part8
00:07:32:020,0,0,part8
00:07:32:040,0,0,part8
00:07:32:060,0,0,part8
00:07:32:080,0,0,part8
00:07:32:100,0,0,part8
00:07:32:120,0,0,part8
00:07:32:140,0,0,part8
00:07:32:160,0,0,part8
00:07:32:180,0,0,part8
00:07:32:200,0,0,part8
00:07:32:220,0,0,part8
00:07:32:240,0,0,part8
00:07:32:260,0,0,part8
00:07:32:280,0,0,part8
00:07:32:300,0,0,part8
00:07:32:320,0,0,part8
00:07:32:340,0,0,part8
00:07:32:360,0,0,part8
00:07:32:380,0,0,part8
00:07:32:400,0,0,part8
00:07:32:420,0,0,part8
00:07:32:440,0,0,part8
00:07:32:460,0,0,part8
00:07:32:480,0,0,part8
00:07:32:500,0,0,part8
00:07:32:520,0,0,part8
00:07:32:540,0,0,part8
00:07:32:560,0,0,part8
00:07:32:580,0,0,part8
00:07:32:600,0,0,part8
00:07:32:620,0,0,part8
00:07:32:640,0,0,part8
00:07:32:660,0,0,part8
00:07:32:680,0,0,part8
00:07:32:700,0,0,part8
00:07:32:720,0,0,part8
00:07:32:740,0,0,part8
00:07:32:760,0,0,part8
00:07:32:780,0,0,part8
00:07:32:800,0,0,part8
00:07:32:820,0,0,part8
00:07:32:840,0,0,part8
00:07:32:860,0,0,part8
00:07:32:880,0,0,part8
00:07:32:900,0,0,part8
00:07:32:920,0,0,part8
00:07:32:940,0,0,part8
00:07:32:960,0,0,part8
00:07:32:980,0,0,part8
00:07:33:000,0,0,part8
00:07:33:020,0,0,part8
00:07:33:040,0,0,part8
00:07:33:060,0,0,part8
00:07:33:080,0,0,part8
00:07:33:100,0,0,part8
00:07:33:120,0,0,part8
00:07:33:140,0,0,part8
00:07:33:160,0,0,part8
00:07:33:180,0,0,part8
00:07:33:200,0,0,part8
00:07:33:220,0,0,part8
00:07:33:240,0,0,part8
00:07:33:260,0,0,part8
00:07:33:280,0,0,part8
00:07:33:300,0,0,part8
00:07:33:320,0,0,part8
00:07:33:340,0,0,part8
00:07:33:360,0,0,part8
00:07:33:380,0,0,part8
00:07:33:400,0,0,part8
00:07:33:420,0,0,part8
00:07:33:440,0,0,part8
00:07:33:460,0,0,part8
00:07:33:480,0,0,part8
00:07:33:500,0,0,part8
00:07:33:520,0,0,part8
00:07:33:540,0,0,part8
00:07:33:560,0,0,part8
00:07:33:580,0,0,part8
00:07:33:600,0,0,part8
00:07:33:620,0,0,part8
00:07:33:640,0,0,part8
00:07:33:660,0,0,part8
00:07:33:680,0,0,part8
00:07:33:700,0,0,part8
00:07:33:720,0,0,part8
00:07:33:740,0,0,part8
00:07:33:760,0,0,part8
00:07:33:780,0,0,part8
00:07:33:800,0,0,part8
00:07:33:820,0,0,part8
00:07:33:840,0,0,part8
00:07:33:860,0,0,part8
00:07:33:880,0,0,part8
