Time,Eye contact,Synchrony shift,Section
00:00:49:883,0,0,1
00:00:49:900,0,0,1
00:00:49:917,0,0,1
00:00:49:934,0,0,1
00:00:49:951,0,0,1
00:00:49:968,0,0,1
00:00:49:985,0,0,1
00:00:50:002,0,0,1
00:00:50:019,0,0,1
00:00:50:036,0,0,1
00:00:50:053,0,0,1
00:00:50:070,0,0,1
00:00:50:087,0,0,1
00:00:50:104,0,0,1
00:00:50:121,0,0,1
00:00:50:138,0,0,1
00:00:50:155,0,0,1
00:00:50:172,0,0,1
00:00:50:188,0,0,1
00:00:50:205,0,0,1
00:00:50:222,0,0,1
00:00:50:239,0,0,1
00:00:50:256,0,0,1
00:00:50:273,0,0,1
00:00:50:290,0,0,1
00:00:50:307,0,0,1
00:00:50:324,0,0,1
00:00:50:341,0,0,1
00:00:50:358,0,0,1
00:00:50:375,0,0,1
00:00:50:392,0,0,1
00:00:50:409,0,0,1
00:00:50:426,0,0,1
00:00:50:443,0,0,1
00:00:50:460,0,0,1
00:00:50:477,0,0,1
00:00:50:494,0,0,1
00:00:50:511,0,0,1
00:00:50:527,0,0,1
00:00:50:544,0,0,1
00:00:50:561,0,0,1
00:00:50:578,0,0,1
00:00:50:595,0,0,1
00:00:50:612,0,0,1
00:00:50:629,0,0,1
00:00:50:646,0,0,1
00:00:50:663,0,0,1
00:00:50:680,0,0,1
00:00:50:697,0,0,1
00:00:50:714,0,0,1
00:00:50:731,0,0,1
00:00:50:748,0,0,1
00:00:50:765,0,0,1
00:00:50:782,0,0,1
00:00:50:799,0,0,1
00:00:50:816,0,0,1
00:00:50:833,0,0,1
00:00:50:850,0,0,1
00:00:50:866,0,0,1
00:00:50:883,0,0,1
00:00:50:900,0,0,1
00:00:50:917,0,0,1
00:00:50:934,0,0,1
00:00:50:951,0,0,1
00:00:50:968,0,0,1
00:00:50:985,0,0,1
00:00:51:002,0,0,1
00:00:51:019,0,0,1
00:00:51:036,0,0,1
00:00:51:053,0,0,1
00:00:51:070,0,0,1
00:00:51:087,0,0,1
00:00:51:104,0,0,1
00:00:51:121,0,0,1
00:00:51:138,0,0,1
00:00:51:155,0,0,1
00:00:51:172,0,0,1
00:00:51:189,0,0,1
00:00:51:205,0,0,1
00:00:51:222,0,0,1
00:00:51:239,0,0,1
00:00:51:256,0,0,1
00:00:51:273,0,0,1
00:00:51:290,0,0,1
00:00:51:307,0,0,1
00:00:51:324,0,0,1
00:00:51:341,0,0,1
00:00:51:358,0,0,1
00:00:51:375,0,0,1
00:00:51:392,0,0,1
00:00:51:409,0,0,1
00:00:51:426,0,0,1
00:00:51:443,0,0,1
00:00:51:460,0,0,1
00:00:51:477,0,0,1
00:00:51:494,0,0,1
00:00:51:511,0,0,1
00:00:51:528,0,0,1
00:00:51:544,0,0,1
00:00:51:561,0,0,1
00:00:51:578,0,0,1
00:00:51:595,0,0,1
00:00:51:612,0,0,1
00:00:51:629,0,0,1
00:00:51:646,0,0,1
00:00:51:663,0,0,1
00:00:51:680,0,0,1
00:00:51:697,0,0,1
00:00:51:714,0,0,1
00:00:51:731,0,0,1
00:00:51:748,0,0,1
00:00:51:765,0,0,1
00:00:51:782,0,0,1
00:00:51:799,0,0,1
00:00:51:816,0,0,1
00:00:51:833,0,0,1
00:00:51:850,0,0,1
00:00:51:867,0,0,1
00:00:51:883,0,0,1
00:00:51:900,0,0,1
00:00:51:917,0,0,1
00:00:51:934,0,0,1
00:00:51:951,0,0,1
00:00:51:968,0,0,1
00:00:51:985,0,0,1
00:00:52:002,0,0,1
00:00:52:019,0,0,1
00:00:52:036,0,0,1
00:00:52:053,0,0,1
00:00:52:070,0,0,1
00:00:52:087,0,0,1
00:00:52:104,0,0,1
00:00:52:121,0,0,1
00:00:52:138,0,0,1
00:00:52:155,0,0,1
00:00:52:172,0,0,1
00:00:52:189,0,0,1
00:00:52:206,0,0,1
00:00:52:222,0,0,1
00:00:52:239,0,0,1
00:00:52:256,0,0,1
00:00:52:273,0,0,1
00:00:52:290,0,0,1
00:00:52:307,0,0,1
00:00:52:324,0,0,1
00:00:52:341,0,0,1
00:00:52:358,0,0,1
00:00:52:375,0,0,1
00:00:52:392,0,0,1
00:00:52:409,0,0,1
00:00:52:426,0,0,1
00:00:52:443,0,0,1
00:00:52:460,0,0,1
00:00:52:477,0,0,1
00:00:52:494,0,0,1
00:00:52:511,0,0,1
00:00:52:528,0,0,1
00:00:52:545,0,0,1
00:00:52:561,0,0,1
00:00:52:578,0,0,1
00:00:52:595,0,0,1
00:00:52:612,0,0,1
00:00:52:629,0,0,1
00:00:52:646,0,0,1
00:00:52:663,0,0,1
00:00:52:680,0,0,1
00:00:52:697,0,0,1
00:00:52:714,0,0,1
00:00:52:731,0,0,1
00:00:52:748,0,0,1
00:00:52:765,0,0,1
00:00:52:782,0,0,1
00:00:52:799,0,0,1
00:00:52:816,0,0,1
00:00:52:833,0,0,1
00:00:52:850,0,0,1
00:00:52:867,0,0,1
00:00:52:884,0,0,1
00:00:52:900,0,0,1
00:00:52:917,0,0,1
00:00:52:934,0,0,1
00:00:52:951,0,0,1
00:00:52:968,0,0,1
00:00:52:985,0,0,1
00:00:53:002,0,0,1
00:00:53:019,0,0,1
00:00:53:036,0,0,1
00:00:53:053,0,0,1
00:00:53:070,0,0,1
00:00:53:087,0,0,1
00:00:53:104,0,0,1
00:00:53:121,0,0,1
00:00:53:138,0,0,1
00:00:53:155,0,0,1
00:00:53:172,0,0,1
00:00:53:189,0,0,1
00:00:53:206,0,0,1
00:00:53:223,0,0,1
00:00:53:239,0,0,1
00:00:53:256,0,0,1
00:00:53:273,0,0,1
00:00:53:290,0,0,1
00:00:53:307,0,0,1
00:00:53:324,0,0,1
00:00:53:341,0,0,1
00:00:53:358,0,0,1
00:00:53:375,0,0,1
00:00:53:392,0,0,1
00:00:53:409,0,0,1
00:00:53:426,0,0,1
00:00:53:443,0,0,1
00:00:53:460,0,0,1
00:00:53:477,0,0,1
00:00:53:494,0,0,1
00:00:53:511,0,0,1
00:00:53:528,0,0,1
00:00:53:545,0,0,1
00:00:53:562,0,0,1
00:00:53:578,0,0,1
00:00:53:595,0,0,1
00:00:53:612,0,0,1
00:00:53:629,0,0,1
00:00:53:646,0,0,1
00:00:53:663,0,0,1
00:00:53:680,0,0,1
00:00:53:697,0,0,1
00:00:53:714,0,0,1
00:00:53:731,0,0,1
00:00:53:748,0,0,1
00:00:53:765,0,0,1
00:00:53:782,0,0,1
00:00:53:799,0,0,1
00:00:53:816,0,0,1
00:00:53:833,0,0,1
00:00:53:850,0,0,1
00:00:53:867,0,0,1
00:00:53:884,0,0,1
00:00:53:901,0,0,1
00:00:53:917,0,0,1
00:00:53:934,0,0,1
00:00:53:951,0,0,1
00:00:53:968,0,0,1
00:00:53:985,0,0,1
00:00:54:002,0,0,1
00:00:54:019,0,0,1
00:00:54:036,0,0,1
00:00:54:053,0,0,1
00:00:54:070,0,0,1
00:00:54:087,0,0,1
00:00:54:104,0,0,1
00:00:54:121,0,0,1
00:00:54:138,0,0,1
00:00:54:155,0,0,1
00:00:54:172,0,0,1
00:00:54:189,0,0,1
00:00:54:206,0,0,1
00:00:54:223,0,0,1
00:00:54:240,0,0,1
00:00:54:256,0,0,1
00:00:54:273,0,0,1
00:00:54:290,0,0,1
00:00:54:307,0,0,1
00:00:54:324,0,0,1
00:00:54:341,0,0,1
00:00:54:358,0,0,1
00:00:54:375,0,0,1
00:00:54:392,0,0,1
00:00:54:409,0,0,1
00:00:54:426,0,0,1
00:00:54:443,0,0,1
00:00:54:460,0,0,1
00:00:54:477,0,0,1
00:00:54:494,0,0,1
00:00:54:511,0,0,1
00:00:54:528,0,0,1
00:00:54:545,0,0,1
00:00:54:562,0,0,1
00:00:54:579,0,0,1
00:00:54:595,0,0,1
00:00:54:612,0,0,1
00:00:54:629,0,0,1
00:00:54:646,0,0,1
00:00:54:663,0,0,1
00:00:54:680,0,0,1
00:00:54:697,0,0,1
00:00:54:714,0,0,1
00:00:54:731,0,0,1
00:00:54:748,0,0,1
00:00:54:765,0,0,1
00:00:54:782,0,0,1
00:00:54:799,0,0,1
00:00:54:816,0,0,1
00:00:54:833,0,0,1
00:00:54:850,0,0,1
00:00:54:867,0,0,1
00:00:54:884,0,0,1
00:00:54:901,0,0,1
00:00:54:918,0,0,1
00:00:54:934,0,0,1
00:00:54:951,0,0,1
00:00:54:968,0,0,1
00:00:54:985,0,0,1
00:00:55:002,0,0,1
00:00:55:019,0,0,1
00:00:55:036,0,0,1
00:00:55:053,0,0,1
00:00:55:070,0,0,1
00:00:55:087,0,0,1
00:00:55:104,0,0,1
00:00:55:121,0,0,1
00:00:55:138,0,0,1
00:00:55:155,0,0,1
00:00:55:172,0,0,1
00:00:55:189,0,0,1
00:00:55:206,0,0,1
00:00:55:223,0,0,1
00:00:55:240,0,0,1
00:00:55:257,0,0,1
00:00:55:273,0,0,1
00:00:55:290,0,0,1
00:00:55:307,0,0,1
00:00:55:324,0,0,1
00:00:55:341,0,0,1
00:00:55:358,0,0,1
00:00:55:375,0,0,1
00:00:55:392,0,0,1
00:00:55:409,0,0,1
00:00:55:426,0,0,1
00:00:55:443,0,0,1
00:00:55:460,0,0,1
00:00:55:477,0,0,1
00:00:55:494,0,0,1
00:00:55:511,0,0,1
00:00:55:528,0,0,1
00:00:55:545,0,0,1
00:00:55:562,0,0,1
00:00:55:579,0,0,1
00:00:55:596,0,0,1
00:00:55:612,0,0,1
00:00:55:629,0,0,1
00:00:55:646,0,0,1
00:00:55:663,0,0,1
00:00:55:680,0,0,1
00:00:55:697,0,0,1
00:00:55:714,0,0,1
00:00:55:731,0,0,1
00:00:55:748,0,0,1
00:00:55:765,0,0,1
00:00:55:782,0,0,1
00:00:55:799,0,0,1
00:00:55:816,0,0,1
00:00:55:833,0,0,1
00:00:55:850,0,0,1
00:00:55:867,0,0,1
00:00:55:884,0,0,1
00:00:55:901,0,0,1
00:00:55:918,0,0,1
00:00:55:935,0,0,1
00:00:55:951,0,0,1
00:00:55:968,0,0,1
00:00:55:985,0,0,1
00:00:56:002,0,0,1
00:00:56:019,0,0,1
00:00:56:036,0,0,1
00:00:56:053,0,0,1
00:00:56:070,0,0,1
00:00:56:087,0,0,1
00:00:56:104,0,0,1
00:00:56:121,0,0,1
00:00:56:138,0,0,1
00:00:56:155,0,0,1
00:00:56:172,0,0,1
00:00:56:189,0,0,1
00:00:56:206,0,0,1
00:00:56:223,0,0,1
00:00:56:240,0,0,1
00:00:56:257,0,0,1
00:00:56:274,0,0,1
00:00:56:290,0,0,1
00:00:56:307,0,0,1
00:00:56:324,0,0,1
00:00:56:341,0,0,1
00:00:56:358,0,0,1
00:00:56:375,0,0,1
00:00:56:392,0,0,1
00:00:56:409,0,0,1
00:00:56:426,0,0,1
00:00:56:443,0,0,1
00:00:56:460,0,0,1
00:00:56:477,0,0,1
00:00:56:494,0,0,1
00:00:56:511,0,0,1
00:00:56:528,0,0,1
00:00:56:545,0,0,1
00:00:56:562,0,0,1
00:00:56:579,0,0,1
00:00:56:596,0,0,1
00:00:56:613,0,0,1
00:00:56:629,0,0,1
00:00:56:646,0,0,1
00:00:56:663,0,0,1
00:00:56:680,0,0,1
00:00:56:697,0,0,1
00:00:56:714,0,0,1
00:00:56:731,0,0,1
00:00:56:748,0,0,1
00:00:56:765,0,0,1
00:00:56:782,0,0,1
00:00:56:799,0,0,1
00:00:56:816,0,0,1
00:00:56:833,0,0,1
00:00:56:850,0,0,1
00:00:56:867,0,0,1
00:00:56:884,0,0,1
00:00:56:901,0,0,1
00:00:56:918,0,0,1
00:00:56:935,0,0,1
00:00:56:952,0,0,1
00:00:56:968,0,0,1
00:00:56:985,0,0,1
00:00:57:002,0,0,1
00:00:57:019,0,0,1
00:00:57:036,0,0,1
00:00:57:053,0,0,1
00:00:57:070,0,0,1
00:00:57:087,0,0,1
00:00:57:104,0,0,1
00:00:57:121,0,0,1
00:00:57:138,0,0,1
00:00:57:155,0,0,1
00:00:57:172,0,0,1
00:00:57:189,0,0,1
00:00:57:206,0,0,1
00:00:57:223,0,0,1
00:00:57:240,0,0,1
00:00:57:257,0,0,1
00:00:57:274,0,0,1
00:00:57:291,0,0,1
00:00:57:307,0,0,1
00:00:57:324,0,0,1
00:00:57:341,0,0,1
00:00:57:358,0,0,1
00:00:57:375,0,0,1
00:00:57:392,0,0,1
00:00:57:409,0,0,1
00:00:57:426,0,0,1
00:00:57:443,0,0,1
00:00:57:460,0,0,1
00:00:57:477,0,0,1
00:00:57:494,0,0,1
00:00:57:511,0,0,1
00:00:57:528,0,0,1
00:00:57:545,0,0,1
00:00:57:562,0,0,1
00:00:57:579,0,0,1
00:00:57:596,0,0,1
00:00:57:613,0,0,1
00:00:57:630,0,0,1
00:00:57:646,0,0,1
00:00:57:663,0,0,1
00:00:57:680,0,0,1
00:00:57:697,0,0,1
00:00:57:714,0,0,1
00:00:57:731,0,0,1
00:00:57:748,0,0,1
00:00:57:765,0,0,1
00:00:57:782,0,0,1
00:00:57:799,0,0,1
00:00:57:816,0,0,1
00:00:57:833,0,0,1
00:00:57:850,0,0,1
00:00:57:867,0,0,1
00:00:57:884,0,0,1
00:00:57:901,0,0,1
00:00:57:918,0,0,1
00:00:57:935,0,0,1
00:00:57:952,0,0,1
00:00:57:969,0,0,1
00:00:57:985,0,0,1
00:00:58:002,0,0,1
00:00:58:019,0,0,1
00:00:58:036,0,0,1
00:00:58:053,0,0,1
00:00:58:070,0,0,1
00:00:58:087,0,0,1
00:00:58:104,0,0,1
00:00:58:121,0,0,1
00:00:58:138,0,0,1
00:00:58:155,0,0,1
00:00:58:172,0,0,1
00:00:58:189,0,0,1
00:00:58:206,0,0,1
00:00:58:223,0,0,1
00:00:58:240,0,0,1
00:00:58:257,0,0,1
00:00:58:274,0,0,1
00:00:58:291,0,0,1
00:00:58:308,0,0,1
00:00:58:324,0,0,1
00:00:58:341,0,0,1
00:00:58:358,0,0,1
00:00:58:375,0,0,1
00:00:58:392,0,0,1
00:00:58:409,0,0,1
00:00:58:426,0,0,1
00:00:58:443,0,0,1
00:00:58:460,0,0,1
00:00:58:477,0,0,1
00:00:58:494,0,0,1
00:00:58:511,0,0,1
00:00:58:528,0,0,1
00:00:58:545,0,0,1
00:00:58:562,0,0,1
00:00:58:579,0,0,1
00:00:58:596,0,0,1
00:00:58:613,0,0,1
00:00:58:630,0,0,1
00:00:58:647,0,0,1
00:00:58:663,0,0,1
00:00:58:680,0,0,1
00:00:58:697,0,0,1
00:00:58:714,0,0,1
00:00:58:731,0,0,1
00:00:58:748,0,0,1
00:00:58:765,0,0,1
00:00:58:782,0,0,1
00:00:58:799,0,0,1
00:00:58:816,0,0,1
00:00:58:833,0,0,1
00:00:58:850,0,0,1
00:00:58:867,0,0,1
00:00:58:884,0,0,1
00:00:58:901,0,0,1
00:00:58:918,0,0,1
00:00:58:935,0,0,1
00:00:58:952,0,0,1
00:00:58:969,0,0,1
00:00:58:986,0,0,1
00:00:59:002,0,0,1
00:00:59:019,0,0,1
00:00:59:036,0,0,1
00:00:59:053,0,0,1
00:00:59:070,0,0,1
00:00:59:087,0,0,1
00:00:59:104,0,0,1
00:00:59:121,0,0,1
00:00:59:138,0,0,1
00:00:59:155,0,0,1
00:00:59:172,0,0,1
00:00:59:189,0,0,1
00:00:59:206,0,0,1
00:00:59:223,0,0,1
00:00:59:240,0,0,1
00:00:59:257,0,0,1
00:00:59:274,0,0,1
00:00:59:291,0,0,1
00:00:59:308,0,0,1
00:00:59:325,0,0,1
00:00:59:341,0,0,1
00:00:59:358,0,0,1
00:00:59:375,0,0,1
00:00:59:392,0,0,1
00:00:59:409,0,0,1
00:00:59:426,0,0,1
00:00:59:443,0,0,1
00:00:59:460,0,0,1
00:00:59:477,0,0,1
00:00:59:494,0,0,1
00:00:59:511,0,0,1
00:00:59:528,0,0,1
00:00:59:545,0,0,1
00:00:59:562,0,0,1
00:00:59:579,0,0,1
00:00:59:596,0,0,1
00:00:59:613,0,0,1
00:00:59:630,0,0,1
00:00:59:647,0,0,1
00:00:59:664,0,0,1
00:00:59:680,0,0,1
00:00:59:697,0,0,1
00:00:59:714,0,0,1
00:00:59:731,0,0,1
00:00:59:748,0,0,1
00:00:59:765,0,0,1
00:00:59:782,0,0,1
00:00:59:799,0,0,1
00:00:59:816,0,0,1
00:00:59:833,0,0,1
00:00:59:850,0,0,1
00:00:59:867,0,0,1
00:00:59:884,0,0,1
00:00:59:901,0,0,1
00:00:59:918,0,0,1
00:00:59:935,0,0,1
00:00:59:952,0,0,1
00:00:59:969,0,0,1
00:00:59:986,0,0,1
00:01:00:003,0,0,1
00:01:00:019,0,0,1
00:01:00:036,0,0,1
00:01:00:053,0,0,1
00:01:00:070,0,0,1
00:01:00:087,0,0,1
00:01:00:104,0,0,1
00:01:00:121,0,0,1
00:01:00:138,0,0,1
00:01:00:155,0,0,1
00:01:00:172,0,0,1
00:01:00:189,0,0,1
00:01:00:206,0,0,1
00:01:00:223,0,0,1
00:01:00:240,0,0,1
00:01:00:257,0,0,1
00:01:00:274,0,0,1
00:01:00:291,0,0,1
00:01:00:308,0,0,1
00:01:00:325,0,0,1
00:01:00:342,0,0,1
00:01:00:358,0,0,1
00:01:00:375,0,0,1
00:01:00:392,0,0,1
00:01:00:409,0,0,1
00:01:00:426,0,0,1
00:01:00:443,0,0,1
00:01:00:460,0,0,1
00:01:00:477,0,0,1
00:01:00:494,0,0,1
00:01:00:511,0,0,1
00:01:00:528,0,0,1
00:01:00:545,0,0,1
00:01:00:562,0,0,1
00:01:00:579,0,0,1
00:01:00:596,0,0,1
00:01:00:613,0,0,1
00:01:00:630,0,0,1
00:01:00:647,0,0,1
00:01:00:664,0,0,1
00:01:00:681,0,0,1
00:01:00:697,0,0,1
00:01:00:714,0,0,1
00:01:00:731,0,0,1
00:01:00:748,0,0,1
00:01:00:765,0,0,1
00:01:00:782,0,0,1
00:01:00:799,0,0,1
00:01:00:816,0,0,1
00:01:00:833,0,0,1
00:01:00:850,0,0,1
00:01:00:867,0,0,1
00:01:00:884,0,0,1
00:01:00:901,0,0,1
00:01:00:918,0,0,1
00:01:00:935,0,0,1
00:01:00:952,0,0,1
00:01:00:969,0,0,1
00:01:00:986,0,0,1
00:01:01:003,0,0,1
00:01:01:020,0,0,1
00:01:01:036,0,0,1
00:01:01:053,0,0,1
00:01:01:070,0,0,1
00:01:01:087,0,0,1
00:01:01:104,0,0,1
00:01:01:121,0,0,1
00:01:01:138,0,0,1
00:01:01:155,0,0,1
00:01:01:172,0,0,1
00:01:01:189,0,0,1
00:01:01:206,0,0,1
00:01:01:223,0,0,1
00:01:01:240,0,0,1
00:01:01:257,0,0,1
00:01:01:274,0,0,1
00:01:01:291,0,0,1
00:01:01:308,0,0,1
00:01:01:325,0,0,1
00:01:01:342,0,0,1
00:01:01:359,0,0,1
00:01:01:375,0,0,1
00:01:01:392,0,0,1
00:01:01:409,0,0,1
00:01:01:426,0,0,1
00:01:01:443,0,0,1
00:01:01:460,0,0,1
00:01:01:477,0,0,1
00:01:01:494,0,0,1
00:01:01:511,0,0,1
00:01:01:528,0,0,1
00:01:01:545,0,0,1
00:01:01:562,0,0,1
00:01:01:579,0,0,1
00:01:01:596,0,0,1
00:01:01:613,0,0,1
00:01:01:630,0,0,1
00:01:01:647,0,0,1
00:01:01:664,0,0,1
00:01:01:681,0,0,1
00:01:01:698,0,0,1
00:01:01:714,0,0,1
00:01:01:731,0,0,1
00:01:01:748,0,0,1
00:01:01:765,0,0,1
00:01:01:782,0,0,1
00:01:01:799,0,0,1
00:01:01:816,0,0,1
00:01:01:833,0,0,1
00:01:01:850,0,0,1
00:01:01:867,0,0,1
00:01:01:884,0,0,1
00:01:01:901,0,0,1
00:01:01:918,0,0,1
00:01:01:935,0,0,1
00:01:01:952,0,0,1
00:01:01:969,0,0,1
00:01:01:986,0,0,1
00:01:02:003,0,0,1
00:01:02:020,0,0,1
00:01:02:037,0,0,1
00:01:02:053,0,0,1
00:01:02:070,0,0,1
00:01:02:087,0,0,1
00:01:02:104,0,0,1
00:01:02:121,0,0,1
00:01:02:138,0,0,1
00:01:02:155,0,0,1
00:01:02:172,0,0,1
00:01:02:189,0,0,1
00:01:02:206,0,0,1
00:01:02:223,0,0,1
00:01:02:240,0,0,1
00:01:02:257,0,0,1
00:01:02:274,0,0,1
00:01:02:291,0,0,1
00:01:02:308,0,0,1
00:01:02:325,0,0,1
00:01:02:342,0,0,1
00:01:02:359,0,0,1
00:01:02:376,0,0,1
00:01:02:392,0,0,1
00:01:02:409,0,0,1
00:01:02:426,0,0,1
00:01:02:443,0,0,1
00:01:02:460,0,0,1
00:01:02:477,0,0,1
00:01:02:494,0,0,1
00:01:02:511,0,0,1
00:01:02:528,0,0,1
00:01:02:545,0,0,1
00:01:02:562,0,0,1
00:01:02:579,0,0,1
00:01:02:596,0,0,1
00:01:02:613,0,0,1
00:01:02:630,0,0,1
00:01:02:647,0,0,1
00:01:02:664,0,0,1
00:01:02:681,0,0,1
00:01:02:698,0,0,1
00:01:02:715,0,0,1
00:01:02:731,0,0,1
00:01:02:748,0,0,1
00:01:02:765,0,0,1
00:01:02:782,0,0,1
00:01:02:799,0,0,1
00:01:02:816,0,0,1
00:01:02:833,0,0,1
00:01:02:850,0,0,1
00:01:02:867,0,0,1
00:01:02:884,0,0,1
00:01:02:901,0,0,1
00:01:02:918,0,0,1
00:01:02:935,0,0,1
00:01:02:952,0,0,1
00:01:02:969,0,0,1
00:01:02:986,0,0,1
00:01:03:003,0,0,1
00:01:03:020,0,0,1
00:01:03:037,0,0,1
00:01:03:054,0,0,1
00:01:03:070,0,0,1
00:01:03:087,0,0,1
00:01:03:104,0,0,1
00:01:03:121,0,0,1
00:01:03:138,0,0,1
00:01:03:155,0,0,1
00:01:03:172,0,0,1
00:01:03:189,0,0,1
00:01:03:206,0,0,1
00:01:03:223,0,0,1
00:01:03:240,0,0,1
00:01:03:257,0,0,1
00:01:03:274,0,0,1
00:01:03:291,0,0,1
00:01:03:308,0,0,1
00:01:03:325,0,0,1
00:01:03:342,0,0,1
00:01:03:359,0,0,1
00:01:03:376,0,0,1
00:01:03:393,0,0,1
00:01:03:409,0,0,1
00:01:03:426,0,0,1
00:01:03:443,0,0,1
00:01:03:460,0,0,1
00:01:03:477,0,0,1
00:01:03:494,0,0,1
00:01:03:511,0,0,1
00:01:03:528,0,0,1
00:01:03:545,0,0,1
00:01:03:562,0,0,1
00:01:03:579,0,0,1
00:01:03:596,0,0,1
00:01:03:613,0,0,1
00:01:03:630,0,0,1
00:01:03:647,0,0,1
00:01:03:664,0,0,1
00:01:03:681,0,0,1
00:01:03:698,0,0,1
00:01:03:715,0,0,1
00:01:03:732,0,0,1
00:01:03:748,0,0,1
00:01:03:765,0,0,1
00:01:03:782,0,0,1
00:01:03:799,0,0,1
00:01:03:816,0,0,1
00:01:03:833,0,0,1
00:01:03:850,0,0,1
00:01:03:867,0,0,1
00:01:03:884,0,0,1
00:01:03:901,0,0,1
00:01:03:918,0,0,1
00:01:03:935,0,0,1
00:01:03:952,0,0,1
00:01:03:969,0,0,1
00:01:03:986,0,0,1
00:01:04:003,0,0,1
00:01:04:020,0,0,1
00:01:04:037,0,0,1
00:01:04:054,0,0,1
00:01:04:071,0,0,1
00:01:04:087,0,0,1
00:01:04:104,0,0,1
00:01:04:121,0,0,1
00:01:04:138,0,0,1
00:01:04:155,0,0,1
00:01:04:172,0,0,1
00:01:04:189,0,0,1
00:01:04:206,0,0,1
00:01:04:223,0,0,1
00:01:04:240,0,0,1
00:01:04:257,0,0,1
00:01:04:274,0,0,1
00:01:04:291,0,0,1
00:01:04:308,0,0,1
00:01:04:325,0,0,1
00:01:04:342,0,0,1
00:01:04:359,0,0,1
00:01:04:376,0,0,1
00:01:04:393,0,0,1
00:01:04:410,0,0,1
00:01:04:426,0,0,1
00:01:04:443,0,0,1
00:01:04:460,0,0,1
00:01:04:477,0,0,1
00:01:04:494,0,0,1
00:01:04:511,0,0,1
00:01:04:528,0,0,1
00:01:04:545,0,0,1
00:01:04:562,0,0,1
00:01:04:579,0,0,1
00:01:04:596,0,0,1
00:01:04:613,0,0,1
00:01:04:630,0,0,1
00:01:04:647,0,0,1
00:01:04:664,0,0,1
00:01:04:681,0,0,1
00:01:04:698,0,0,1
00:01:04:715,0,0,1
00:01:04:732,0,0,1
00:01:04:749,0,0,1
00:01:04:765,0,0,1
00:01:04:782,0,0,1
00:01:04:799,0,0,1
00:01:04:816,0,0,1
00:01:04:833,0,0,1
00:01:04:850,0,0,1
00:01:04:867,0,0,1
00:01:04:884,0,0,1
00:01:04:901,0,0,1
00:01:04:918,0,0,1
00:01:04:935,0,0,1
00:01:04:952,0,0,1
00:01:04:969,0,0,1
00:01:04:986,0,0,1
00:01:05:003,0,0,1
00:01:05:020,0,0,1
00:01:05:037,0,0,1
00:01:05:054,0,0,1
00:01:05:071,0,0,1
00:01:05:088,0,0,1
00:01:05:104,0,0,1
00:01:05:121,0,0,1
00:01:05:138,0,0,1
00:01:05:155,0,0,1
00:01:05:172,0,0,1
00:01:05:189,0,0,1
00:01:05:206,0,0,1
00:01:05:223,0,0,1
00:01:05:240,0,0,1
00:01:05:257,0,0,1
00:01:05:274,0,0,1
00:01:05:291,0,0,1
00:01:05:308,0,0,1
00:01:05:325,0,0,1
00:01:05:342,0,0,1
00:01:05:359,0,0,1
00:01:05:376,0,0,1
00:01:05:393,0,0,1
00:01:05:410,0,0,1
00:01:05:427,0,0,1
00:01:05:443,0,0,1
00:01:05:460,0,0,1
00:01:05:477,0,0,1
00:01:05:494,0,0,1
00:01:05:511,0,0,1
00:01:05:528,0,0,1
00:01:05:545,0,0,1
00:01:05:562,0,0,1
00:01:05:579,0,0,1
00:01:05:596,0,0,1
00:01:05:613,0,0,1
00:01:05:630,0,0,1
00:01:05:647,0,0,1
00:01:05:664,0,0,1
00:01:05:681,0,0,1
00:01:05:698,0,0,1
00:01:05:715,0,0,1
00:01:05:732,0,0,1
00:01:05:749,0,0,1
00:01:05:766,0,0,1
00:01:05:782,0,0,1
00:01:05:799,0,0,1
00:01:05:816,0,0,1
00:01:05:833,0,0,1
00:01:05:850,0,0,1
00:01:05:867,0,0,1
00:01:05:884,0,0,1
00:01:05:901,0,0,1
00:01:05:918,0,0,1
00:01:05:935,0,0,1
00:01:05:952,0,0,1
00:01:05:969,0,0,1
00:01:05:986,0,0,1
00:01:06:003,0,0,1
00:01:06:020,0,0,1
00:01:06:037,0,0,1
00:01:06:054,0,0,1
00:01:06:071,0,0,1
00:01:06:088,0,0,1
00:01:06:105,0,0,1
00:01:06:121,0,0,1
00:01:06:138,0,0,1
00:01:06:155,0,0,1
00:01:06:172,0,0,1
00:01:06:189,0,0,1
00:01:06:206,0,0,1
00:01:06:223,0,0,1
00:01:06:240,0,0,1
00:01:06:257,0,0,1
00:01:06:274,0,0,1
00:01:06:291,0,0,1
00:01:06:308,0,0,1
00:01:06:325,0,0,1
00:01:06:342,0,0,1
00:01:06:359,0,0,1
00:01:06:376,0,0,1
00:01:06:393,0,0,1
00:01:06:410,0,0,1
00:01:06:427,0,0,1
00:01:06:444,0,0,1
00:01:06:460,0,0,1
00:01:06:477,0,0,1
00:01:06:494,0,0,1
00:01:06:511,0,0,1
00:01:06:528,0,0,1
00:01:06:545,0,0,1
00:01:06:562,0,0,1
00:01:06:579,0,0,1
00:01:06:596,0,0,1
00:01:06:613,0,0,1
00:01:06:630,0,0,1
00:01:06:647,0,0,1
00:01:06:664,0,0,1
00:01:06:681,0,0,1
00:01:06:698,0,0,1
00:01:06:715,0,0,1
00:01:06:732,0,0,1
00:01:06:749,0,0,1
00:01:06:766,0,0,1
00:01:06:783,0,0,1
